rn_w_tracker_outstanding,rn_r_tracker_ostd,WriteBandWidth,WriteAvgLatency,WriteMaxLatency,share_tracker_ostd,ro_tracker_ostd,ReadBandWidth,ReadAvgLatency,ReadMaxLatency,TotalBandWidth,FinishCycle,eject_queues_len,inject_queues_len,sdma-R-DDR_thoughput,sdma-W-l2m_thoughput,gdam-R-L2M_thoughput,sdma-R-DDR_finish_cycle,sdma-W-l2m_finish_cycle,gdam-R-L2M_finish_cycle,sdma-R-DDR_avg_latency,sdma-W-l2m_avg_latency,gdam-R-L2M_avg_latency,cir_h_total,cir_v_total,Topo
16,44,45.09675416,4220.490723,13448,1000,1000,57.02191528,2758.309845,7516,102.1186694,46538,8,5,113.4638761,90.55550303,114.5411042,18395,23269,18222,926.1269471,136.2893938,530.6159696,39848,778,5x4
20,44,44.71405699,4481.997513,13835,1000,1000,57.3619256,2527.492142,7333,102.0759826,46936,8,5,114.2464284,90.55939488,115.1286888,18269,23268,18129,884.7912425,136.7746325,553.1031522,39890,769,4x5
52,36,52.2693784,3812.49231,10160,1000,1000,68.52542151,1293.63443,3633,120.7947999,40134,8,5,547.9885027,418.0299995,0,15308,20067,0,507.8523254,139.0882263,0,32,525,4x9
20,44,45.5077742,4206.914734,13298,1000,1000,57.70283953,2692.754791,7267,103.2106137,46118,8,5,114.900523,91.41587852,116.160285,18165,23050,17968,908.6566908,136.4836593,521.6228382,39523,913,5x4
80,32,48.61495665,2567.634628,11471,1000,1000,58.42951075,3124.989059,5705,107.0444674,43150,8,5,467.2798574,388.8114948,0,17952,21575,0,531.0262756,164.7341919,0,141348,126,9x4
24,44,44.5260792,4460.530945,13875,1000,1000,57.07467886,2553.395935,7467,101.6007581,47134,8,5,113.5935561,91.24961025,113.8165558,18374,23092,18338,867.8052251,136.8497145,571.3750767,40784,904,4x5
24,44,44.95368201,4169.906357,13535,1000,1000,57.21794172,2902.037659,7415,102.1716237,46686,8,5,113.8972988,90.48939277,113.8972988,18325,23286,18325,845.118852,136.3551209,611.0036796,38643,893,5x4
56,36,52.35288831,3808.08699,10263,1000,1000,68.42257749,1312.01268,3316,120.7754658,40070,8,5,547.1663949,418.6976791,0,15331,20035,0,507.4514771,139.0479736,0,18,493,4x9
84,32,48.59693192,2502.835648,11379,1000,1000,57.63623372,3225.427536,6086,106.2331656,43166,8,5,460.9378537,388.6673771,0,18199,21583,0,538.6070557,165.3278198,0,140403,203,9x4
28,44,45.260268,4488.67392,13484,1000,1000,58.25422222,2369.472092,6965,103.5144902,46370,8,5,115.9344554,91.28123375,116.0892152,18003,23084,17979,866.6132712,136.6264123,543.4502637,39825,1197,4x5
28,44,44.86520193,4300.007935,13644,1000,1000,57.56662092,2682.917648,7300,102.4318228,46778,8,5,115.5429584,91.25751408,114.5725421,18064,23090,18217,860.5740218,136.2921881,576.4532074,39087,879,5x4
60,36,52.48653519,3787.86676,10150,1000,1000,68.23112962,1317.131012,3329,120.7176648,39968,8,5,545.6360088,419.766213,0,15374,19984,0,506.9374695,138.9553528,0,20,502,4x9
32,44,44.86904164,4506.932999,13603,1000,1000,57.30862983,2334.952362,7471,102.1776715,46774,8,5,116.7058824,92.08705533,114.034202,17884,22882,18303,813.990065,136.5519378,604.2594137,39754,1002,4x5
88,32,48.99201047,2548.933563,11231,1000,1000,58.17988126,3139.533691,5793,107.1718917,42818,8,5,465.2841533,391.8262413,0,18029,21409,0,533.138092,165.0205994,0,140507,278,9x4
32,44,45.13752176,4204.862305,13432,1000,1000,57.32742879,2742.169083,7506,102.4649505,46496,8,5,114.1214938,90.97776435,114.3653699,18289,23161,18250,885.9517969,136.1157818,559.0840182,38909,1090,5x4
36,44,45.12004091,4485.553055,13557,1000,1000,57.88440519,2386.337128,7151,103.0044461,46514,8,5,115.1922292,91.83821478,115.9473363,18119,22944,18001,888.2177113,136.7333252,532.7500307,39068,772,4x5
64,36,52.49967456,3802.035965,10155,1000,1000,68.26666667,1315.197464,3351,120.7663412,39958,8,5,545.9200833,419.8712648,0,15366,19979,0,508.1096191,138.9464722,0,72,544,4x9
36,44,44.79619922,4250.164871,13820,1000,1000,57.15556525,2712.101746,7477,101.9517645,46850,8,5,113.7297297,91.71429815,116.0375827,18352,22975,17987,902.9571937,136.2207508,537.7691647,40117,937,5x4
92,32,48.54293783,2497.180984,11506,1000,1000,57.87162647,3155.791183,5900,106.4145643,43214,8,5,462.8197517,388.2356644,0,18125,21607,0,535.251709,165.3058167,0,140241,158,9x4
40,44,45.06380572,4484.702972,13532,1000,1000,57.82375648,2415.965195,7294,102.8875622,46572,8,5,115.7544229,91.64249989,115.077907,18031,22993,18137,869.3327609,136.4814725,554.1833681,38776,802,4x5
68,36,52.64728624,3830.374756,10080,1000,1000,68.74555825,1294.86438,3374,121.3928445,39846,8,5,549.7482142,421.0514481,0,15259,19923,0,505.8802185,139.0200806,0,49,558,4x9
40,44,44.69309222,4267.160812,13754,1000,1000,57.14310627,2803.074097,7507,101.8361985,46958,8,5,114.1027772,90.49327893,113.7049466,18292,23285,18356,861.1102662,136.3167294,595.4724641,40433,722,5x4
44,44,45.09481468,4438.836487,13487,1000,1000,57.49402347,2393.709778,7413,102.5888381,46540,8,5,114.6606603,91.93438045,114.434344,18203,22920,18239,862.4530848,136.5468351,565.0241629,38870,976,4x5
96,32,48.41965275,2475.897598,11552,1000,1000,57.76323473,3231.286789,5892,106.1828875,43324,8,5,461.9531913,387.2499308,0,18159,21662,0,537.2431641,164.9928894,0,139566,154,9x4
44,44,44.81151481,4252.075241,13718,1000,1000,56.97853611,2722.173065,7628,101.7900509,46834,8,5,113.5502965,89.98317462,114.6039974,18381,23417,18212,893.3278548,136.1541732,556.7084509,39515,741,5x4
72,36,52.75854088,3832.056,10053,1000,1000,68.30669012,1293.624603,3549,121.065231,39762,8,5,546.2400208,421.9409486,0,15357,19881,0,506.5926208,139.0378418,0,16,619,4x9
48,44,45.41513455,4407.269882,13317,1000,1000,57.46251644,2524.82988,7239,102.877651,46212,8,5,114.340309,91.2417078,115.9022657,18254,23094,18008,869.1268245,136.1391082,562.8908377,38753,705,4x5
48,44,45.12004091,4282.238464,13495,1000,1000,57.64890868,2729.728867,7249,102.7689496,46514,8,5,114.8120359,90.60222729,115.5109857,18179,23257,18069,893.5038636,135.9591787,550.5020238,39350,812,5x4
16,36,48.02491527,2685.890289,11886,1000,1000,58.47838938,3028.76091,6077,106.5033047,43680,8,5,467.670625,384.0937729,0,17937,21840,0,593.7510986,164.6413269,0,144800,210,9x4
76,36,52.66315102,3814.615402,10064,1000,1000,68.01868189,1306.582748,3500,120.6818329,39834,8,5,543.9377513,421.1782899,0,15422,19917,0,508.9689026,139.0673828,0,58,427,4x9
52,44,45.65638872,4504.192474,13262,1000,1000,58.67800783,2308.960388,7028,104.3343965,45968,8,5,116.8888889,92.24831451,116.86271,17856,22842,17860,868.8991782,136.6434212,541.2432234,38946,798,4x5
52,44,45.11809943,4209.403488,13488,1000,1000,56.73498539,2841.541428,7548,101.8530848,46516,8,5,112.9175503,90.64510023,114.6039974,18484,23246,18212,922.9883478,136.0015794,538.5139213,39103,660,5x4
56,44,45.44662908,4449.445099,13347,1000,1000,58.11217025,2418.390762,7235,103.5587993,46180,8,5,115.6582068,91.59071547,116.5104388,18046,23006,17914,840.8257083,136.3920544,580.8073102,38052,783,4x5
80,36,52.62086616,3796.902954,10109,1000,1000,68.41364912,1309.503036,3459,121.0345153,39866,8,5,547.0950238,420.8402147,0,15333,19933,0,508.1287231,139.1617737,0,37,842,4x9
20,36,47.30773742,2804.122391,12115,1000,1000,58.59275816,2933.450104,6659,105.9004956,44342,8,5,468.5849626,378.3594786,0,17902,22171,0,593.459259,164.9593811,0,147181,127,9x4
56,44,44.65122162,4248.805176,13769,1000,1000,56.95068434,2821.243942,7547,101.601906,47002,8,5,113.4947254,90.54382949,113.5070698,18390,23272,18388,856.2719244,136.4489126,607.6276217,40922,708,5x4
60,44,45.44859894,4427.879227,13350,1000,1000,58.10251011,2462.012543,7077,103.551109,46178,8,5,115.6133607,91.85022449,116.4649294,18053,22941,17921,895.5374709,136.527032,523.3566785,38579,987,4x5
60,44,44.34530098,4237.710159,13907,1000,1000,56.66446906,2790.298813,7690,101.00977,47326,8,5,114.1152542,90.70362877,112.7772194,18290,23231,18507,906.8065743,136.1685093,549.2318165,39479,904,5x4
84,36,52.4471565,3783.923203,10225,1000,1000,68.14244866,1327.448624,3370,120.5896052,39998,8,5,544.9271145,419.4513726,0,15394,19999,0,508.3746948,139.0256653,0,69,538,4x9
24,36,47.4211288,2683.989059,12026,1000,1000,57.90997957,3107.877792,6635,105.3311084,44236,8,5,463.1263733,379.2661181,0,18113,22118,0,599.4776306,165.1212769,0,145251,193,9x4
64,44,44.9036287,4441.920181,13639,1000,1000,57.56662092,2497.356537,7419,102.4702496,46738,8,5,115.2685702,91.33662765,114.5473904,18107,23070,18221,866.0740832,136.6096465,561.3830492,39828,784,4x5
64,44,45.18615082,4262.856522,13514,1000,1000,57.53187754,2704.21106,7190,102.7180284,46446,8,5,114.4782799,91.15092789,115.6838488,18232,23117,18042,881.496995,136.0259993,561.2540169,40372,795,5x4
88,36,52.32154084,3820.793625,10211,1000,1000,68.69601677,1263.242844,3372,121.0175576,40094,8,5,549.3521938,418.4470494,0,15270,20047,0,506.186554,139.0375366,0,19,463,4x9
68,44,44.74076788,4481.769196,13744,1000,1000,57.31489478,2570.082932,7419,102.0556627,46908,8,5,114.0653623,91.24565886,114.2839621,18298,23093,18263,856.5667852,137.2444417,588.3754446,40579,615,4x5
28,36,47.80160467,2663.939575,11797,1000,1000,58.33199822,3055.954163,6525,106.1336029,43884,8,5,466.5002781,382.3082673,0,17982,21942,0,596.7758484,164.8572998,0,143061,222,9x4
68,44,44.77324546,4238.371719,13806,1000,1000,57.27106887,2799.66716,7335,102.0443143,46874,8,5,113.9594868,90.56717958,115.3768933,18315,23266,18090,930.0794799,135.9738792,520.6454066,39405,1014,5x4
92,36,51.96114965,3835.997375,10411,1000,1000,68.61510274,1274.849335,3430,120.5762524,40372,8,5,548.7053898,415.5656396,0,15288,20186,0,507.1806946,138.9888611,0,26,496,4x9
72,44,45.32483046,4440.858154,13464,1000,1000,57.74414891,2393.682266,7328,103.0689794,46304,8,5,114.9195023,92.1797104,115.5941515,18162,22859,18056,872.8858089,136.714494,554.2670183,39309,1042,4x5
72,44,44.66834102,4217.152908,13716,1000,1000,56.88271672,2769.638885,7639,101.5510577,46984,8,5,113.562653,90.71924915,113.2115426,18379,23227,18436,902.7029314,136.1981533,557.7278302,39146,816,5x4
32,36,47.91299977,2746.095963,11802,1000,1000,58.24127972,2981.05574,6372,106.1542795,43782,8,5,465.7750139,383.1989402,0,18010,21891,0,595.4867554,164.8505554,0,145691,96,9x4
76,44,45.49987526,4458.092148,13374,1000,1000,58.2833639,2356.688187,7029,103.7832392,46126,8,5,116.0504865,91.54296637,116.2573386,17985,23018,17953,836.2242119,136.3772324,584.3269962,38683,749,4x5
76,44,44.96524863,4281.102676,13662,1000,1000,57.15868084,2759.602051,7458,102.1239295,46674,8,5,113.7359272,90.56328706,114.9068487,18351,23267,18164,880.7607016,136.5352934,573.786091,40746,637,5x4
96,36,52.46552587,3852.341248,10189,1000,1000,68.60612405,1252.571945,3377,121.0716499,39984,8,5,548.6336167,419.5982393,0,15290,19992,0,504.2335815,139.0270386,0,37,529,4x9
36,36,48.29476787,2728.623199,11686,1000,1000,58.29308428,2993.870621,6314,106.5878521,43436,8,5,466.1891742,386.2514044,0,17994,21718,0,592.6384277,164.7375488,0,143616,152,9x4
80,44,44.98646956,4407.945572,13576,1000,1000,56.91976984,2532.885208,7626,101.9062394,46652,8,5,113.2729838,90.84832284,114.761533,18426,23194,18187,898.7095548,136.6622525,543.3450264,39307,817,4x5
80,44,45.29741784,4268.738419,13448,1000,1000,57.56030082,2679.943268,7379,102.8577187,46332,8,5,114.5599649,90.99347929,115.6582068,18219,23157,18046,888.490249,135.6651683,552.5968355,39678,679,5x4
16,40,52.42617869,3856.688293,10176,1000,1000,68.69151654,1266.218552,3511,121.1176952,40014,8,5,549.3162203,419.2836507,0,15271,20007,0,560.5805054,139.076416,0,22,588,4x9
84,44,45.64446384,4470.636017,13212,1000,1000,58.23157661,2320.51326,7116,103.8760405,45980,8,5,115.9859961,91.70232396,117.2566292,17995,22978,17800,872.7111493,136.5926376,539.3181651,38782,961,4x5
40,36,48.46665126,2713.476074,11608,1000,1000,58.94519085,2921.980606,5844,107.4118421,43282,8,5,471.4025288,387.6257105,0,17795,21641,0,588.4659424,165.0561523,0,144747,158,9x4
84,44,44.84217742,4238.190811,13622,1000,1000,57.19609447,2738.026215,7454,102.0382719,46802,8,5,114.7047703,91.15092789,113.8351786,18196,23117,18335,907.4744266,135.9670757,533.7088188,39806,908,5x4
20,40,52.45240358,3876.283997,10169,1000,1000,68.705019,1234.999908,3762,121.1574226,39994,8,5,549.4241551,419.493324,0,15268,19997,0,560.0554199,139.070282,0,21,468,4x9
88,44,45.24659657,4440.21138,13469,1000,1000,57.75369024,2466.941345,7252,103.0002868,46384,8,5,114.9448177,91.17853743,115.549355,18158,23110,18063,871.8555133,136.901956,556.6849013,39373,943,4x5
88,44,45.12004091,4246.788528,13570,1000,1000,57.43104393,2762.267548,7149,102.5510848,46514,8,5,114.2964788,90.99347929,115.230387,18261,23157,18113,898.9933767,136.1415381,548.6422176,41121,877,5x4
44,36,47.73631977,2713.392395,11843,1000,1000,58.19279649,3025.865341,6458,105.9291163,43944,8,5,465.3874064,381.7862734,0,18025,21972,0,596.9730835,164.9876404,0,144075,116,9x4
92,44,45.29546107,4464.615646,13397,1000,1000,58.08963492,2410.202148,6944,103.385096,46334,8,5,115.6133607,91.92635896,115.8379398,18053,22922,18018,826.3587636,136.8375653,595.2247026,38493,861,4x5
24,40,52.12387533,3833.650558,10376,1000,1000,68.44937659,1260.204178,3581,120.5732519,40246,8,5,547.3806199,416.86667,0,15325,20123,0,560.4224243,139.0170898,0,61,583,4x9
92,44,45.0502527,4212.243088,13631,1000,1000,57.38389974,2748.154648,7312,102.4341524,46586,8,5,114.2464284,91.00919967,115.1668046,18269,23153,18123,931.2678769,136.4519499,511.9839323,39631,668,5x4
96,44,45.21342889,4445.116104,13425,1000,1000,57.72825369,2501.593109,7282,102.9416826,46418,8,5,114.894198,91.33266872,114.9954821,18166,23071,18150,861.4051269,137.0017009,567.1507421,39548,917,4x5
28,40,52.3398223,3913.478836,10217,1000,1000,69.31359069,1196.097,3547,121.653413,40080,8,5,554.288886,418.5932136,0,15134,20040,0,556.4283752,139.158905,0,23,535,4x9
48,36,48.03591553,2646.70636,11641,1000,1000,58.38396437,3064.660812,6436,106.4198799,43670,8,5,466.9157297,384.1817266,0,17966,21835,0,597.6072693,164.8702698,0,143662,202,9x4
96,44,45.21927847,4260.483078,13452,1000,1000,57.67427534,2695.8638,7108,102.8935538,46412,8,5,114.9384878,91.23380672,114.761533,18159,23096,18187,873.2432234,136.3293646,569.8929229,39590,714,5x4
16,48,44.91324568,4533.071579,13623,1000,1000,57.55714129,2452.774246,7345,102.470387,46728,8,5,115.6133607,91.59867849,114.5348186,18053,23004,18223,905.2711885,136.8912647,647.9700724,39559,820,4x5
16,48,44.93634324,4346.681885,13629,1000,1000,57.49087121,2664.435104,7058,102.4272145,46704,8,5,114.5222497,90.77787351,115.02717,18225,23212,18145,940.9811112,136.3721298,615.0305409,41384,803,5x4
32,40,52.45765171,3870.253677,10182,1000,1000,68.78614537,1253.924118,3544,121.2437971,39990,8,5,550.0726557,419.5352838,0,15250,19995,0,559.173584,139.0463257,0,53,529,4x9
52,36,48.07335412,2816.503998,11803,1000,1000,58.96839501,2927.147583,5872,107.0417491,43636,8,5,471.5880369,384.4810707,0,17788,21818,0,587.8564148,164.7307434,0,147240,160,9x4
20,48,45.14529537,4543.23996,13481,1000,1000,57.54134884,2415.565582,7203,102.6866442,46488,8,5,114.49712,91.47143601,115.2813035,18229,23036,18105,909.8834785,136.6185154,635.1534405,40121,744,4x5
20,48,45.37582773,4291.367371,13372,1000,1000,57.74414891,2615.050064,7273,103.1199766,46252,8,5,114.9448177,91.60266052,115.7095022,18158,23003,18038,920.9136514,136.232414,633.183736,38986,823,5x4
36,40,52.47865472,3910.326767,10143,1000,1000,69.19923448,1195.745987,3477,121.6778892,39974,8,5,553.3747609,419.7032071,0,15159,19987,0,557.0018005,139.1000671,0,18,662,4x9
24,48,44.77133371,4508.023697,13751,1000,1000,57.39960587,2486.214188,7447,102.1709396,46876,8,5,114.2902201,90.67240415,114.6039974,18262,23239,18212,906.4451122,136.7689224,653.8174905,39515,873,4x5
24,48,45.17057812,4345.735474,13508,1000,1000,57.79825819,2651.197021,7085,102.9688363,46462,8,5,115.1096404,91.00526907,115.8379398,18132,23154,18018,907.6487183,136.0433726,647.7778732,39624,695,5x4
56,36,47.51783206,2737.08287,11960,1000,1000,58.39046664,3006.002579,6539,105.9082987,44146,8,5,466.9677132,380.0393241,0,17964,22073,0,594.9927979,164.9143066,0,146764,102,9x4
28,48,45.26222173,4548.777374,13402,1000,1000,57.25855949,2424.726837,7364,102.5207812,46368,8,5,113.9346034,90.93850071,115.4534794,18319,23171,18078,954.3933521,136.5666383,593.8628726,39476,1066,4x5
40,40,52.10056643,3896.805573,10366,1000,1000,69.14447742,1210.337112,3440,121.2450438,40264,8,5,552.937051,416.68031,0,15171,20132,0,557.5032654,139.1040344,0,31,769,4x9
28,48,44.64361721,4339.661804,13836,1000,1000,56.90123725,2714.595383,7551,101.5448545,47010,8,5,113.2914292,90.1525692,114.2151691,18423,23373,18274,918.6790139,136.2623011,657.1973507,40201,696,5x4
32,48,45.03090539,4534.07132,13657,1000,1000,57.80144424,2336.601547,7137,102.8323496,46606,8,5,115.0144928,91.57479357,116.2249694,18147,23010,17958,935.8165093,136.353663,607.9957071,39357,919,4x5
44,40,52.24073336,3917.691498,10298,1000,1000,69.0807036,1193.865448,3402,121.321437,40156,8,5,552.4272637,417.8009762,0,15185,20078,0,556.8649597,139.1257019,0,52,864,4x9
32,48,44.67785747,4313.034561,13774,1000,1000,57.30236625,2747.067947,7364,101.9802237,46974,8,5,114.0217427,90.84440612,114.3904417,18305,23195,18246,961.7289341,136.5501154,604.0366736,40301,1299,5x4
60,36,48.29699231,2630.054581,11612,1000,1000,58.32226486,3092.540009,6021,106.6192572,43434,8,5,466.4224632,386.26919,0,17985,21717,0,596.6116028,165.1227112,0,143046,113,9x4
36,48,44.99805306,4557.145935,13678,1000,1000,57.1929748,2441.992081,7351,102.1910279,46640,8,5,113.915948,90.47773627,116.0311319,18322,23289,17988,963.286275,136.5433119,589.3207408,40186,911,4x5
36,48,45.07155396,4320.890533,13548,1000,1000,57.39018116,2724.162445,7138,102.4617351,46564,8,5,114.1964217,90.6567999,115.3450124,18277,23243,18095,936.53281,136.5945815,627.3972771,40136,944,5x4
48,40,52.19652546,3894.417282,10330,1000,1000,69.33192277,1223.500412,3312,121.5284482,40190,8,5,554.4354263,417.4475243,0,15130,20095,0,556.8804321,139.217804,0,21,738,4x9
40,48,45.02317111,4560.525986,13625,1000,1000,57.80463065,2383.630722,7282,102.8278018,46614,8,5,115.096945,91.44761739,115.3896506,18134,23042,18088,929.7475776,136.2090876,616.6183,39184,865,4x5
64,36,47.87581043,2788.562546,11781,1000,1000,58.99161744,2953.533463,6353,106.8674279,43816,8,5,471.773691,382.9015885,0,17781,21908,0,591.8299255,164.3610535,0,145622,186,9x4
40,48,44.77133371,4280.022354,13702,1000,1000,57.43733567,2702.876083,7318,102.2086694,46876,8,5,115.3513872,90.86007503,114.3152591,18094,23191,18258,885.9720348,136.2570769,675.647737,39960,839,5x4
52,40,52.35811654,3940.819672,10244,1000,1000,69.05340797,1202.192566,3448,121.4115245,40066,8,5,552.2090712,418.7394799,0,15191,20033,0,558.1340637,139.0778503,0,33,534,4x9
44,48,45.25245474,4562.782715,13443,1000,1000,58.27040845,2307.706741,7213,103.5228632,46378,8,5,116.0311319,92.26447149,115.9473363,17988,22838,18001,927.9385502,136.4074839,606.1160309,37671,772,4x5
44,48,44.89209376,4374.610779,13621,1000,1000,57.21794172,2677.978363,7331,102.1100355,46750,8,5,113.8972988,90.14485561,114.4280702,18325,23375,18240,913.8269349,136.0800632,650.5864099,40826,862,5x4
68,36,47.4211288,2619.840927,12023,1000,1000,57.77278237,3056.509369,6765,105.1939112,44236,8,5,462.0295219,379.2661181,0,18156,22118,0,599.3606567,165.1080627,0,143416,154,9x4
48,48,45.51567588,4490.477844,13265,1000,1000,58.14439392,2382.14859,7091,103.6600698,46110,8,5,116.0053357,91.50321348,115.6966741,17992,23028,18040,908.138354,136.39169,626.0944438,37479,847,4x5
56,40,52.35288831,3823.708359,10171,1000,1000,68.4091858,1281.949844,3658,120.7620741,40070,8,5,547.0593452,418.6976791,0,15334,20035,0,562.2339783,139.0580139,0,26,641,4x9
48,48,45.06961665,4303.818985,13474,1000,1000,56.80260022,2729.731476,7695,101.8722169,46566,8,5,113.1133752,90.50105227,114.6543617,18452,23283,18204,949.1749049,136.1134735,627.4262235,40138,864,5x4
72,36,47.44258438,2599.671585,12027,1000,1000,57.92597503,3123.415054,6630,105.3685594,44216,8,5,463.2542523,379.4376696,0,18108,22108,0,600.8095093,165.2979126,0,140240,197,9x4
52,48,45.17836313,4531.355621,13492,1000,1000,57.63306585,2392.237991,7298,102.811429,46454,8,5,114.6984668,91.61859211,115.6710264,18197,22999,18044,931.5763523,136.6724578,618.0133693,39964,949,4x5
52,48,44.85752446,4334.700684,13681,1000,1000,57.62356432,2700.400787,7233,102.4810888,46786,8,5,114.6795604,91.08788311,114.8625832,18200,23133,18171,924.7537103,136.0025513,640.8948853,40334,735,5x4
60,40,51.92255509,3882.281067,10456,1000,1000,68.86294083,1229.907623,3478,120.7854959,40402,8,5,550.6865358,415.2570665,0,15233,20201,0,558.9232483,138.9725037,0,27,503,4x9
56,48,45.45450954,4491.748428,13352,1000,1000,57.84927728,2387.126221,7199,103.3037868,46172,8,5,115.2558396,91.45555556,116.3026858,18109,23040,17946,938.7062431,136.6328514,604.6975346,39819,774,4x5
56,48,44.81342999,4326.777496,13727,1000,1000,57.22106412,2782.960541,7441,102.0344941,46832,8,5,113.8662302,91.04459039,114.5725421,18330,23144,18217,969.7714952,135.8057344,604.9746106,39903,720,5x4
76,36,48.14177494,2734.872971,11632,1000,1000,58.35796972,2995.49321,6289,106.4997447,43574,8,5,466.7079114,385.028136,0,17974,21787,0,594.6524963,165.0205383,0,144942,143,9x4
64,40,51.67690109,3902.967773,10552,1000,1000,69.0261339,1222.827072,3608,120.703035,40594,8,5,551.9910509,413.292999,0,15197,20297,0,559.5441284,139.0522461,0,52,578,4x9
60,48,45.07736689,4593.783081,13578,1000,1000,57.50032902,2374.546371,7345,102.5776959,46558,8,5,114.6039974,90.54772034,115.4151736,18212,23271,18084,929.5516988,136.7588385,615.6985159,40009,670,4x5
60,48,44.81534534,4291.390991,13706,1000,1000,57.22106412,2681.378906,7598,102.0364095,46830,8,5,113.8786556,91.17853743,114.4155246,18328,23110,18242,958.759843,136.4746689,615.7886667,40020,879,5x4
80,36,47.71894057,2723.266449,11837,1000,1000,58.09929078,3023.954727,6632,105.8182313,43960,8,5,464.6398582,381.6473157,0,18054,21980,0,596.7125244,164.45401,0,145334,128,9x4
64,48,45.4761949,4517.965973,13363,1000,1000,57.70919097,2372.977844,7376,103.1853859,46150,8,5,115.0588754,91.3168364,116.86271,18140,23075,17860,941.2271556,136.4555947,591.4554152,38403,948,4x5
68,40,52.27980256,3920.092606,10233,1000,1000,69.28611074,1181.235229,3574,121.5659133,40126,8,5,554.0692206,418.113343,0,15140,20063,0,555.6813354,139.1410828,0,19,906,4x9
64,48,44.64551807,4307.449371,13722,1000,1000,56.91668024,2711.163773,7482,101.5621983,47008,8,5,113.6925591,90.55161152,113.297579,18358,23270,18422,917.368576,136.2160126,650.9808659,39606,1025,5x4
68,48,45.50184974,4542.189575,13303,1000,1000,57.86843267,2354.355057,7274,103.3702824,46124,8,5,115.3258924,91.62257588,116.3999777,18098,22998,17931,937.1274378,136.4025027,599.8233779,39398,981,4x5
68,48,44.87096175,4282.214417,13613,1000,1000,57.22418686,2698.479324,7475,102.0951486,46772,8,5,114.027972,91.08000864,113.9035145,18304,23135,18324,928.5238562,135.8695177,643.4773703,38782,700,5x4
84,36,47.84086139,2707.358963,11802,1000,1000,58.02855562,3057.88623,6451,105.869417,43848,8,5,464.0743527,382.6221492,0,18076,21924,0,599.0243835,164.7879944,0,143260,211,9x4
72,40,51.9045639,3879.821426,10449,1000,1000,68.98072495,1237.821823,3478,120.8852889,40416,8,5,551.628066,415.1132225,0,15207,20208,0,557.9056396,139.0561218,0,35,564,4x9
72,48,45.30720425,4520.56958,13429,1000,1000,58.0574719,2414.526199,7076,103.3646762,46322,8,5,115.6197651,91.28914306,116.0311319,18052,23082,17988,909.3215994,136.2841696,631.6490862,39076,993,4x5
72,48,44.72168542,4352.173523,13769,1000,1000,56.79644676,2665.368637,7367,101.5181322,46928,8,5,113.0704805,89.85654584,114.4782799,18459,23450,18232,965.671532,136.2121249,609.5243469,40924,812,5x4
76,40,52.23813082,3899.053238,10281,1000,1000,69.22207552,1190.467789,3469,121.4602063,40158,8,5,553.5573446,417.7801683,0,15154,20079,0,556.1243591,139.1048584,0,28,709,4x9
88,36,47.88455567,2697.705215,11737,1000,1000,57.93877777,3066.188995,6672,105.8233334,43808,8,5,463.3566063,382.9715121,0,18104,21904,0,599.7211914,164.6829834,0,143594,165,9x4
76,48,44.81726085,4347.253632,13650,1000,1000,57.31489478,2628.125763,7388,102.1321556,46828,8,5,115.4598661,91.34058693,114.0528962,18077,23069,18300,919.5926653,136.2214798,637.601987,39517,693,5x4
76,48,45.39350737,4491.404602,13303,1000,1000,57.84608595,2429.100418,7183,103.2395933,46234,8,5,115.1159892,91.43571274,115.2558396,18131,23045,18109,938.157856,136.8036691,608.0948117,39235,957,4x5
80,48,44.51662729,4335.034424,13790,1000,1000,56.52091419,2761.875351,7614,101.0375415,47144,8,5,112.4794137,89.39148142,115.3131492,18556,23572,18100,943.8540415,136.0909974,631.595609,41133,988,5x4
80,40,51.79431959,3898.183212,10527,1000,1000,68.85389717,1229.041245,3692,120.6482168,40502,8,5,550.6142435,414.231791,0,15235,20251,0,559.5103455,139.0528564,0,57,570,4x9
80,48,45.32678977,4517.905334,13385,1000,1000,57.71554381,2425.122833,7248,103.0423336,46302,8,5,114.8436228,91.18248302,115.8122295,18174,23109,18022,940.6108181,136.315879,603.8379738,39481,856,4x5
92,36,48.15504018,2718.680664,11565,1000,1000,58.22510967,3020.351288,6629,106.3801499,43562,8,5,465.6457397,385.1341995,0,18015,21781,0,596.2609253,165.0840149,0,145122,124,9x4
84,48,44.8383423,4310.524536,13680,1000,1000,56.59107345,2741.240677,7675,101.4294157,46806,8,5,112.6858871,90.54772034,114.692164,18522,23271,18198,960.0753097,136.1326692,616.7830247,40895,626,5x4
84,48,45.57304522,4492.733231,13253,1000,1000,58.04782994,2344.303635,7052,103.6208752,46052,8,5,115.6325762,91.5111613,115.7801076,18050,23026,18027,937.1690175,136.360345,598.7946768,38254,853,4x5
84,40,52.22772327,3874.419205,10299,1000,1000,68.68251785,1275.623703,3560,120.9102411,40166,8,5,549.2442873,417.6969576,0,15273,20083,0,561.7316589,139.0062866,0,38,536,4x9
96,36,47.3419116,2737.683289,11987,1000,1000,57.76005288,3007.463989,6873,105.1019645,44310,8,5,461.9277533,378.632724,0,18160,22155,0,599.2169495,164.7522888,0,144842,135,9x4
